date,channel,campaign,audience,campaign_type,target_market,startup_stage,industry,message_variant,landing_page_variant,impressions,clicks,spend,landing_page_visits,leads,qualified_leads,quote_starts,quotes_completed,policies_bound,premium,cpc,ctr,lp_conversion_rate,qual_rate,cpl,cpql,cac,roas,day_of_week,is_weekend,experiment_id,variant_role,notes,data_source
2026-07-12,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1000,6,46.53,6,0,0,0,0,0,0.0,7.75,0.006,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-12,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,870,12,49.79,11,0,0,0,0,0,0.0,4.15,0.0138,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-12,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1042,11,48.31,9,0,0,0,0,0,0.0,4.39,0.0106,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-12,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.29,4,1,1,1,0,0,0.0,3.07,0.0336,0.25,1.0,12.29,12.29,,0.0,6,True,,,,synthetic
2026-07-12,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,49.54,6,2,0,0,0,0,0.0,5.5,0.0316,0.3333,0.0,24.77,,,0.0,6,True,,,,synthetic
2026-07-13,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,533,24,294.46,19,2,0,0,0,0,0.0,12.27,0.045,0.1053,0.0,147.23,,,0.0,0,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-13,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,165,11,95.58,10,1,0,0,0,0,0.0,8.69,0.0667,0.1,0.0,95.58,,,0.0,0,False,ent_vs_gen_ggl,control,,synthetic
2026-07-13,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2469,16,141.25,11,1,1,0,0,0,0.0,8.83,0.0065,0.0909,1.0,141.25,141.25,,0.0,0,False,,,,synthetic
2026-07-13,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1167,7,57.69,7,0,0,0,0,0,0.0,8.24,0.006,0.0,0.0,,,,0.0,0,False,,,,synthetic
2026-07-13,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,1957,27,115.9,24,3,0,0,0,0,0.0,4.29,0.0138,0.125,0.0,38.63,,,0.0,0,False,,,,synthetic
2026-07-13,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1396,14,61.45,8,1,0,0,0,0,0.0,4.39,0.01,0.125,0.0,61.45,,,0.0,0,False,,,,synthetic
2026-07-13,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,11.43,4,1,1,0,0,0,0.0,2.86,0.0336,0.25,1.0,11.43,11.43,,0.0,0,False,,,,synthetic
2026-07-13,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,51.78,8,2,2,0,0,0,0.0,5.75,0.0316,0.25,1.0,25.89,25.89,,0.0,0,False,,,,synthetic
2026-07-14,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,822,37,393.87,30,9,5,4,1,0,0.0,10.65,0.045,0.3,0.5556,43.76,78.77,,0.0,1,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-14,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,210,14,116.11,14,3,2,1,0,0,0.0,8.29,0.0667,0.2143,0.6667,38.7,58.05,,0.0,1,False,ent_vs_gen_ggl,control,,synthetic
2026-07-14,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3549,23,196.33,18,2,1,0,0,0,0.0,8.54,0.0065,0.1111,0.5,98.17,196.33,,0.0,1,False,,,,synthetic
2026-07-14,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1500,9,73.08,8,0,0,0,0,0,0.0,8.12,0.006,0.0,0.0,,,,0.0,1,False,,,,synthetic
2026-07-14,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2681,37,147.6,29,6,0,0,0,0,0.0,3.99,0.0138,0.2069,0.0,24.6,,,0.0,1,False,,,,synthetic
2026-07-14,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1695,17,80.62,14,3,0,0,0,0,0.0,4.74,0.01,0.2143,0.0,26.87,,,0.0,1,False,,,,synthetic
2026-07-14,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,10.9,4,1,0,0,0,0,0.0,2.73,0.0336,0.25,0.0,10.9,,,0.0,1,False,,,,synthetic
2026-07-14,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,49.53,6,1,0,0,0,0,0.0,6.19,0.0316,0.1667,0.0,49.53,,,0.0,1,False,,,,synthetic
2026-07-15,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,800,36,424.24,27,3,2,2,2,1,4557.19,11.78,0.045,0.1111,0.6667,141.41,212.12,424.24,10.742,2,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-15,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,225,15,126.05,10,1,0,0,0,0,0.0,8.4,0.0667,0.1,0.0,126.05,,,0.0,2,False,ent_vs_gen_ggl,control,,synthetic
2026-07-15,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2932,19,189.06,15,5,5,2,0,0,0.0,9.95,0.0065,0.3333,1.0,37.81,37.81,,0.0,2,False,,,,synthetic
2026-07-15,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1667,10,82.65,7,0,0,0,0,0,0.0,8.27,0.006,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-15,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,6086,88,350.05,70,6,2,0,0,0,0.0,3.98,0.0138,0.0857,0.3333,58.34,175.03,,0.0,2,False,,,viral founder share; anomaly day,synthetic
2026-07-15,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,3988,42,181.93,35,3,3,0,0,0,0.0,4.33,0.01,0.0857,1.0,60.64,60.64,,0.0,2,False,,,viral founder share; anomaly day,synthetic
2026-07-15,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.99,3,0,0,0,0,0,0.0,3.25,0.0336,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-15,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,52.07,9,1,1,0,0,0,0.0,5.79,0.0316,0.1111,1.0,52.07,52.07,,0.0,2,False,,,,synthetic
2026-07-16,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,800,36,400.58,25,6,2,2,0,0,0.0,11.13,0.045,0.24,0.3333,66.76,200.29,,0.0,3,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-16,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,225,15,139.36,8,1,0,0,0,0,0.0,9.29,0.0667,0.125,0.0,139.36,,,0.0,3,False,ent_vs_gen_ggl,control,,synthetic
2026-07-16,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3241,21,201.19,16,0,0,0,0,0,0.0,9.58,0.0065,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-16,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1500,9,71.72,6,0,0,0,0,0,0.0,7.97,0.006,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-16,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2101,29,119.89,22,3,1,0,0,0,0.0,4.13,0.0138,0.1364,0.3333,39.96,119.89,,0.0,3,False,,,,synthetic
2026-07-16,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1595,16,70.71,11,2,1,0,0,0,0.0,4.42,0.01,0.1818,0.5,35.35,70.71,,0.0,3,False,,,,synthetic
2026-07-16,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,10.91,4,0,0,0,0,0,0.0,2.73,0.0336,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-16,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,51.55,9,1,0,0,0,0,0.0,5.73,0.0316,0.1111,0.0,51.55,,,0.0,3,False,,,,synthetic
2026-07-17,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,600,27,315.75,20,4,2,2,1,0,0.0,11.69,0.045,0.2,0.5,78.94,157.88,,0.0,4,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-17,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,195,13,98.7,10,0,0,0,0,0,0.0,7.59,0.0667,0.0,0.0,,,,0.0,4,False,ent_vs_gen_ggl,control,,synthetic
2026-07-17,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2469,16,134.7,11,1,1,1,0,0,0.0,8.42,0.0065,0.0909,1.0,134.7,134.7,,0.0,4,False,,,,synthetic
2026-07-17,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1167,7,55.66,6,0,0,0,0,0,0.0,7.95,0.006,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-17,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2029,28,124.8,18,2,0,0,0,0,0.0,4.46,0.0138,0.1111,0.0,62.4,,,0.0,4,False,,,,synthetic
2026-07-17,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1595,16,68.89,12,1,1,0,0,0,0.0,4.31,0.01,0.0833,1.0,68.89,68.89,,0.0,4,False,,,,synthetic
2026-07-17,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.26,4,2,1,1,0,0,0.0,3.06,0.0336,0.5,0.5,6.13,12.26,,0.0,4,False,,,,synthetic
2026-07-17,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,221,7,48.11,7,2,0,0,0,0,0.0,6.87,0.0317,0.2857,0.0,24.05,,,0.0,4,False,,,,synthetic
2026-07-18,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,200,9,98.31,5,2,1,1,0,0,0.0,10.92,0.045,0.4,0.5,49.16,98.31,,0.0,5,True,ent_vs_gen_ggl,treatment,,synthetic
2026-07-18,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,90,6,46.73,5,1,0,0,0,0,0.0,7.79,0.0667,0.2,0.0,46.73,,,0.0,5,True,ent_vs_gen_ggl,control,,synthetic
2026-07-18,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,926,6,52.33,6,1,1,1,1,0,0.0,8.72,0.0065,0.1667,1.0,52.33,52.33,,0.0,5,True,,,,synthetic
2026-07-18,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1000,6,46.19,4,0,0,0,0,0,0.0,7.7,0.006,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-18,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,1087,15,59.64,9,1,0,0,0,0,0.0,3.98,0.0138,0.1111,0.0,59.64,,,0.0,5,True,,,,synthetic
2026-07-18,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1097,11,49.61,8,0,0,0,0,0,0.0,4.51,0.01,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-18,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.59,4,0,0,0,0,0,0.0,3.15,0.0336,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-18,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,221,7,47.27,6,3,2,1,0,0,0.0,6.75,0.0317,0.5,0.6667,15.76,23.64,,0.0,5,True,,,,synthetic
2026-07-19,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,178,8,91.34,6,1,1,1,1,0,0.0,11.42,0.0449,0.1667,1.0,91.34,91.34,,0.0,6,True,ent_vs_gen_ggl,treatment,,synthetic
2026-07-19,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,90,6,52.25,2,0,0,0,0,0,0.0,8.71,0.0667,0.0,0.0,,,,0.0,6,True,ent_vs_gen_ggl,control,,synthetic
2026-07-19,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,772,5,48.62,4,1,0,0,0,0,0.0,9.72,0.0065,0.25,0.0,48.62,,,0.0,6,True,,,,synthetic
2026-07-19,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1167,7,51.37,7,0,0,0,0,0,0.0,7.34,0.006,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-19,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,870,12,51.01,11,1,0,0,0,0,0.0,4.25,0.0138,0.0909,0.0,51.01,,,0.0,6,True,,,,synthetic
2026-07-19,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1097,11,49.46,10,0,0,0,0,0,0.0,4.5,0.01,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-19,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.47,2,1,1,1,1,1,4564.9,3.12,0.0336,0.5,1.0,12.47,12.47,12.47,366.0706,6,True,,,,synthetic
2026-07-19,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,221,7,46.87,7,2,1,1,1,0,0.0,6.7,0.0317,0.2857,0.5,23.43,46.87,,0.0,6,True,,,,synthetic
2026-07-20,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,667,30,299.91,25,6,4,2,2,2,10778.61,10.0,0.045,0.24,0.6667,49.99,74.98,149.96,35.9395,0,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-20,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,195,13,106.92,11,2,0,0,0,0,0.0,8.22,0.0667,0.1818,0.0,53.46,,,0.0,0,False,ent_vs_gen_ggl,control,,synthetic
2026-07-20,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2778,18,168.73,14,3,2,1,0,0,0.0,9.37,0.0065,0.2143,0.6667,56.24,84.36,,0.0,0,False,,,,synthetic
2026-07-20,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1333,8,69.02,7,1,0,0,0,0,0.0,8.63,0.006,0.1429,0.0,69.02,,,0.0,0,False,,,,synthetic
2026-07-20,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,1957,27,114.42,18,3,1,0,0,0,0.0,4.24,0.0138,0.1667,0.3333,38.14,114.42,,0.0,0,False,,,,synthetic
2026-07-20,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1574,15,69.72,9,1,0,0,0,0,0.0,4.65,0.0095,0.1111,0.0,69.72,,,0.0,0,False,,,,synthetic
2026-07-20,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,10.95,4,0,0,0,0,0,0.0,2.74,0.0336,0.0,0.0,,,,0.0,0,False,,,,synthetic
2026-07-20,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,49.24,8,1,0,0,0,0,0.0,6.16,0.0316,0.125,0.0,49.24,,,0.0,0,False,,,,synthetic
2026-07-21,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,889,40,417.04,32,6,3,3,1,0,0.0,10.43,0.045,0.1875,0.5,69.51,139.01,,0.0,1,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-21,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,240,16,132.77,11,1,1,1,0,0,0.0,8.3,0.0667,0.0909,1.0,132.77,132.77,,0.0,1,False,ent_vs_gen_ggl,control,,synthetic
2026-07-21,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2932,19,184.25,16,2,2,1,1,0,0.0,9.7,0.0065,0.125,1.0,92.12,92.12,,0.0,1,False,,,,synthetic
2026-07-21,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1667,10,85.61,10,1,0,0,0,0,0.0,8.56,0.006,0.1,0.0,85.61,,,0.0,1,False,,,,synthetic
2026-07-21,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2681,37,148.71,27,4,1,1,0,0,0.0,4.02,0.0138,0.1481,0.25,37.18,148.71,,0.0,1,False,,,,synthetic
2026-07-21,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1574,15,76.27,12,0,0,0,0,0,0.0,5.08,0.0095,0.0,0.0,,,,0.0,1,False,,,,synthetic
2026-07-21,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,11.61,4,3,3,2,1,1,4366.84,2.9,0.0336,0.75,1.0,3.87,3.87,11.61,376.1275,1,False,,,,synthetic
2026-07-21,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,47.89,7,2,2,1,1,0,0.0,5.99,0.0316,0.2857,1.0,23.95,23.95,,0.0,1,False,,,,synthetic
2026-07-22,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,800,36,430.96,30,5,1,1,1,0,0.0,11.97,0.045,0.1667,0.2,86.19,430.96,,0.0,2,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-22,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,225,15,137.44,11,1,1,0,0,0,0.0,9.16,0.0667,0.0909,1.0,137.44,137.44,,0.0,2,False,ent_vs_gen_ggl,control,,synthetic
2026-07-22,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2932,19,170.51,16,3,1,1,1,1,5281.67,8.97,0.0065,0.1875,0.3333,56.84,170.51,170.51,30.9757,2,False,,,,synthetic
2026-07-22,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1833,11,91.01,9,1,0,0,0,0,0.0,8.27,0.006,0.1111,0.0,91.01,,,0.0,2,False,,,,synthetic
2026-07-22,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2391,33,138.78,22,2,1,1,1,0,0.0,4.21,0.0138,0.0909,0.5,69.39,138.78,,0.0,2,False,,,,synthetic
2026-07-22,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1784,17,79.93,11,0,0,0,0,0,0.0,4.7,0.0095,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-22,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.18,4,0,0,0,0,0,0.0,3.04,0.0336,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-22,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,51.88,8,2,1,0,0,0,0.0,6.49,0.0316,0.25,0.5,25.94,51.88,,0.0,2,False,,,,synthetic
2026-07-23,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,711,32,390.32,28,6,6,4,2,1,4596.94,12.2,0.045,0.2143,1.0,65.05,65.05,390.32,11.7774,3,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-23,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,210,14,119.41,6,1,0,0,0,0,0.0,8.53,0.0667,0.1667,0.0,119.41,,,0.0,3,False,ent_vs_gen_ggl,control,,synthetic
2026-07-23,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3241,21,173.8,17,3,3,3,0,0,0.0,8.28,0.0065,0.1765,1.0,57.93,57.93,,0.0,3,False,,,,synthetic
2026-07-23,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1667,10,79.15,8,0,0,0,0,0,0.0,7.92,0.006,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-23,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2319,32,133.31,26,4,0,0,0,0,0.0,4.17,0.0138,0.1538,0.0,33.33,,,0.0,3,False,,,,synthetic
2026-07-23,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1679,16,70.73,12,0,0,0,0,0,0.0,4.42,0.0095,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-23,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,13.17,4,1,0,0,0,0,0.0,3.29,0.0336,0.25,0.0,13.17,,,0.0,3,False,,,,synthetic
2026-07-23,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,48.34,8,1,1,1,0,0,0.0,6.04,0.0316,0.125,1.0,48.34,48.34,,0.0,3,False,,,,synthetic
2026-07-24,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,733,33,356.4,25,3,0,0,0,0,0.0,10.8,0.045,0.12,0.0,118.8,,,0.0,4,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-24,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,180,12,103.28,10,2,0,0,0,0,0.0,8.61,0.0667,0.2,0.0,51.64,,,0.0,4,False,ent_vs_gen_ggl,control,,synthetic
2026-07-24,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2623,17,150.43,14,2,2,2,1,0,0.0,8.85,0.0065,0.1429,1.0,75.22,75.22,,0.0,4,False,,,,synthetic
2026-07-24,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1333,8,67.72,7,1,0,0,0,0,0.0,8.46,0.006,0.1429,0.0,67.72,,,0.0,4,False,,,,synthetic
2026-07-24,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2609,36,131.41,33,3,0,0,0,0,0.0,3.65,0.0138,0.0909,0.0,43.8,,,0.0,4,False,,,,synthetic
2026-07-24,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1469,14,62.24,10,0,0,0,0,0,0.0,4.45,0.0095,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-24,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.58,4,1,1,1,0,0,0.0,3.15,0.0336,0.25,1.0,12.58,12.58,,0.0,4,False,,,,synthetic
2026-07-24,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,48.46,5,1,0,0,0,0,0.0,6.06,0.0316,0.2,0.0,48.46,,,0.0,4,False,,,,synthetic
2026-07-25,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,178,8,93.74,7,1,0,0,0,0,0.0,11.72,0.0449,0.1429,0.0,93.74,,,0.0,5,True,ent_vs_gen_ggl,treatment,,synthetic
2026-07-25,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,90,6,52.38,2,0,0,0,0,0,0.0,8.73,0.0667,0.0,0.0,,,,0.0,5,True,ent_vs_gen_ggl,control,,synthetic
2026-07-25,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,772,5,46.73,3,0,0,0,0,0,0.0,9.35,0.0065,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-25,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1000,6,46.94,4,0,0,0,0,0,0.0,7.82,0.006,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-25,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,1014,14,60.38,13,2,2,0,0,0,0.0,4.31,0.0138,0.1538,1.0,30.19,30.19,,0.0,5,True,,,,synthetic
2026-07-25,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1259,12,52.07,8,1,0,0,0,0,0.0,4.34,0.0095,0.125,0.0,52.07,,,0.0,5,True,,,,synthetic
2026-07-25,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,11.35,4,1,0,0,0,0,0.0,2.84,0.0336,0.25,0.0,11.35,,,0.0,5,True,,,,synthetic
2026-07-25,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,47.09,8,1,1,1,0,0,0.0,5.89,0.0316,0.125,1.0,47.09,47.09,,0.0,5,True,,,,synthetic
2026-07-26,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,178,8,91.12,7,1,1,0,0,0,0.0,11.39,0.0449,0.1429,1.0,91.12,91.12,,0.0,6,True,ent_vs_gen_ggl,treatment,,synthetic
